Hotel Name,Price Per Night,Location,Rating,Facilities_Free Wi-Fi,Facilities_Parking,Facilities_Pet-Friendly,Facilities_Pool,Facilities_Restaurant,Facilities_Spa,Preferences_Count
Schmidt-Vincent,0.2991071428571428,Riveraburgh,0.7000000000000002,False,True,True,True,True,True,5
Vazquez-Boyer,0.0982142857142857,Riveraburgh,0.8999999999999999,False,True,True,True,True,True,5
Green LLC,0.4754464285714286,Riveraburgh,0.75,True,True,True,True,True,True,6
"Santiago, Boyd and Wood",0.65625,Riveraburgh,0.1499999999999999,True,False,True,True,True,True,5
Mckay-Contreras,0.0401785714285714,Riveraburgh,0.1999999999999999,True,False,True,True,True,True,5
"Thompson, Mason and Martin",0.1428571428571428,Riveraburgh,0.75,True,True,True,True,True,True,6
Grimes-Chambers,0.984375,Weaverburgh,0.75,True,True,True,True,True,True,6
"Hall, Haney and Ball",0.7388392857142857,Weaverburgh,0.1999999999999999,True,True,True,True,False,True,5
Bradley-Perez,0.1473214285714285,Weaverburgh,0.5499999999999998,True,True,True,True,True,False,5
"Lang, Fox and Miller",0.5178571428571428,Weaverburgh,0.7000000000000002,True,True,True,False,True,True,5
Williams-Hill,0.0602678571428571,Weaverburgh,0.6000000000000001,True,True,True,True,False,True,5
Elliott Inc,0.6517857142857143,Weaverburgh,0.3999999999999999,True,True,False,True,True,True,5
Butler Group,0.640625,Powellland,0.75,True,True,True,True,False,True,5
Franklin Group,0.6964285714285714,Powellland,0.4499999999999999,True,True,True,True,True,False,5
Parker Group,0.1004464285714285,Powellland,0.5,True,True,True,True,True,True,6
"Little, Taylor and Golden",0.3303571428571428,Powellland,0.05,True,False,True,True,True,True,5
"Fischer, Smith and Cross",0.4575892857142857,Powellland,0.5,True,True,True,True,False,True,5
Leach PLC,0.4040178571428571,Powellland,0.8500000000000001,True,True,True,True,False,True,5
"Ortega, Gonzalez and Lopez",0.4754464285714286,Kellytown,0.7999999999999998,True,True,True,False,True,True,5
Crawford-Jackson,0.4933035714285714,Kellytown,0.5,True,True,True,False,True,True,5
Sullivan-Dyer,0.8883928571428571,Kellytown,0.8500000000000001,True,True,True,True,True,True,6
Walker-Perez,0.4017857142857143,Kellytown,0.0,True,True,True,True,True,True,6
Williams-Kennedy,0.2834821428571428,Kellytown,0.4499999999999999,True,True,True,True,True,True,6
Flores PLC,0.6473214285714285,Kellytown,0.1999999999999999,True,True,True,True,True,True,6
Yoder LLC,0.8526785714285714,Campbellbury,0.7000000000000002,True,True,False,True,True,True,5
"Macdonald, Richardson and Hayes",0.7700892857142857,Campbellbury,0.05,True,True,True,False,True,True,5
Harris and Sons,0.8861607142857143,Campbellbury,0.6000000000000001,True,True,True,True,True,True,6
"Owens, Thompson and Brown",0.7991071428571428,Campbellbury,0.7999999999999998,True,False,True,True,True,True,5
"Barrett, Jones and Fitzgerald",0.6674107142857143,Campbellbury,0.5,True,False,True,True,True,True,5
"Hall, Cole and Marshall",0.5133928571428571,Campbellbury,0.1,True,True,True,True,False,True,5
"Chen, Morris and Singleton",0.1584821428571428,Crystalport,0.3500000000000001,True,True,False,True,True,True,5
Schultz-Evans,0.4977678571428571,Crystalport,0.8500000000000001,True,True,True,True,True,True,6
Rios PLC,0.921875,Crystalport,0.1499999999999999,True,True,True,True,True,True,6
"Bird, Walker and Morgan",0.6495535714285714,Crystalport,0.9500000000000002,True,True,True,True,False,True,5
Wright Inc,0.7142857142857143,Crystalport,0.9500000000000002,True,True,False,True,True,True,5
"Houston, Keller and Frazier",0.9174107142857144,Crystalport,0.1499999999999999,True,True,False,True,False,True,4
"Young, Rubio and Riley",0.5602678571428571,Matthewstown,0.05,True,False,False,True,True,True,4
"Taylor, Keith and Wall",0.140625,Matthewstown,0.8500000000000001,True,True,True,True,True,True,6
Miller-Thomas,0.7611607142857143,Matthewstown,0.8500000000000001,True,True,True,True,True,True,6
Lozano LLC,0.2299107142857143,Matthewstown,0.75,True,True,True,True,True,False,5
"Elliott, Li and Nelson",0.1852678571428571,Matthewstown,0.1999999999999999,True,True,True,True,True,True,6
Vega Ltd,0.2611607142857143,Matthewstown,0.75,True,True,True,True,True,True,6
"Rasmussen, Rodriguez and Molina",0.53125,Nancyville,0.8500000000000001,False,True,True,True,True,True,5
Richardson Inc,0.0334821428571428,Nancyville,0.75,True,True,True,True,True,True,6
"Davis, Mckenzie and Rivera",0.6116071428571428,Nancyville,0.25,True,True,True,True,True,True,6
"Smith, Vazquez and Martinez",0.7879464285714285,Nancyville,0.8500000000000001,True,True,True,True,True,True,6
"Cook, Barnett and Wise",0.3035714285714285,Nancyville,0.1499999999999999,True,True,True,True,True,False,5
White-Anderson,0.3370535714285714,Nancyville,0.0,True,True,True,True,True,True,6
Smith and Sons,0.6049107142857143,Paulahaven,0.1,True,True,True,True,False,True,5
"Hernandez, Gray and King",0.0089285714285714,Paulahaven,0.1999999999999999,True,True,True,True,True,True,6
"Howard, Reese and Martinez",0.6607142857142857,Paulahaven,0.75,True,True,True,False,True,True,5
"Palmer, Vazquez and Carney",0.15625,Paulahaven,0.5499999999999998,True,True,True,True,True,True,6
"Mccarthy, Hampton and Adams",0.84375,Paulahaven,0.9500000000000002,True,True,True,True,True,False,5
Hendrix LLC,0.2366071428571428,Paulahaven,0.6000000000000001,True,True,False,True,True,True,5
Lane PLC,0.4977678571428571,North Shelly,0.3500000000000001,True,True,True,False,True,True,5
White-Obrien,0.1964285714285714,North Shelly,0.8999999999999999,True,True,True,True,True,True,6
"Tran, Little and Scott",0.2008928571428571,North Shelly,0.7999999999999998,True,True,True,True,True,True,6
"Hoffman, Brooks and Alvarez",0.96875,North Shelly,0.8500000000000001,True,False,True,True,True,True,5
"Wallace, Miller and Snyder",0.5825892857142857,North Shelly,0.8500000000000001,True,True,True,True,False,True,5
Anderson Group,0.5357142857142857,North Shelly,0.3,True,False,True,True,False,True,4
Carlson-Rodriguez,0.0781249999999999,Arthurfurt,0.7999999999999998,True,True,True,True,True,True,6
Green-Howard,0.859375,Arthurfurt,0.25,True,True,True,True,False,True,5
"Vincent, Owens and Zimmerman",0.0334821428571428,Arthurfurt,0.3999999999999999,True,True,True,True,True,True,6
Cross and Sons,0.8883928571428571,Arthurfurt,0.05,True,True,True,True,False,True,5
Bradford-Porter,0.1584821428571428,Arthurfurt,0.6499999999999999,False,False,True,True,True,True,4
Mccarty and Sons,0.625,Arthurfurt,0.75,True,True,True,True,True,True,6
Bradley-Perez,0.1473214285714285,North Travistown,0.5499999999999998,True,True,True,True,True,False,5
Jordan and Sons,0.9285714285714284,North Travistown,0.8999999999999999,True,True,True,True,False,True,5
Henry Inc,0.484375,North Travistown,0.8500000000000001,True,True,True,True,False,True,5
Carlson-Rodriguez,0.0781249999999999,North Travistown,0.7999999999999998,True,True,True,True,True,True,6
Brown-Henderson,0.3258928571428571,North Travistown,0.6000000000000001,False,True,True,True,True,False,4
"Livingston, Miranda and Garcia",0.1629464285714285,North Travistown,0.8500000000000001,True,True,True,False,False,False,3
Ferguson-Barker,0.4575892857142857,West Cameron,0.4499999999999999,True,False,True,True,True,True,5
Elliott-Phillips,0.7767857142857143,West Cameron,0.3999999999999999,True,True,False,True,True,True,5
Cross and Sons,0.8883928571428571,West Cameron,0.05,True,True,True,True,True,True,6
Glass Inc,0.2834821428571428,West Cameron,0.7000000000000002,True,True,True,True,True,True,6
"Butler, Wright and Butler",0.796875,West Cameron,0.6499999999999999,True,True,True,True,True,True,6
Kim-Choi,0.4933035714285714,West Cameron,0.5499999999999998,True,True,True,True,True,True,6
Campbell Group,0.4151785714285714,Davisshire,0.9500000000000002,True,True,True,True,False,False,4
Wagner LLC,0.1339285714285714,Davisshire,0.6000000000000001,True,True,True,True,True,True,6
Hatfield PLC,0.3013392857142857,Davisshire,0.5,True,True,True,True,False,True,5
Miller-Webb,0.1584821428571428,Davisshire,0.25,False,True,True,True,True,True,5
Lee Ltd,0.0133928571428571,Davisshire,0.1999999999999999,False,True,False,True,True,True,4
Garcia-Rowe,0.2745535714285714,Davisshire,0.3999999999999999,True,True,True,False,True,True,5
Cameron-Perez,0.3839285714285714,Ellisbury,0.9500000000000002,True,True,True,False,True,False,4
Alvarez-Gonzales,0.2522321428571428,Ellisbury,0.4499999999999999,False,True,True,True,True,True,5
Davis LLC,0.7946428571428571,Ellisbury,0.7999999999999998,True,True,True,True,True,True,6
"Carpenter, Anderson and Moody",0.1093749999999999,Ellisbury,0.5,True,True,True,True,True,True,6
Green-Howard,0.859375,Ellisbury,0.25,False,True,True,True,True,True,5
Conley Group,0.6473214285714285,Ellisbury,0.1,True,True,True,False,False,True,4
Cochran and Sons,0.3549107142857143,Manuelborough,0.4499999999999999,True,True,True,True,False,True,5
Kennedy-Sosa,0.0044642857142857,Manuelborough,0.8999999999999999,True,True,True,True,True,True,6
Chase LLC,0.5290178571428571,Manuelborough,0.25,True,True,True,True,True,True,6
Willis-Anderson,0.7388392857142857,Manuelborough,0.5499999999999998,True,True,True,True,True,True,6
Jackson and Sons,0.5446428571428571,Manuelborough,0.3500000000000001,False,False,True,True,True,True,4
Wilson-Mack,0.4397321428571428,Manuelborough,0.8999999999999999,True,True,True,False,True,True,5
"Coleman, Black and Freeman",0.921875,Mclaughlinville,0.4499999999999999,True,True,False,True,True,True,5
Munoz Group,0.9910714285714284,Mclaughlinville,0.7000000000000002,True,True,True,False,True,True,5
"Ross, Lee and Collier",0.5200892857142857,Mclaughlinville,0.6499999999999999,False,True,True,True,True,True,5
Wheeler Group,0.0111607142857142,Mclaughlinville,0.75,True,True,True,True,True,False,5
Oconnor-White,0.3928571428571428,Mclaughlinville,0.3500000000000001,True,True,True,True,True,False,5
"Roberts, Davis and May",0.4776785714285714,Mclaughlinville,0.4499999999999999,False,True,True,True,True,True,5
"Kirby, Schneider and Humphrey",0.0491071428571428,Kylefort,0.7000000000000002,True,True,False,True,True,True,5
Evans PLC,0.5357142857142857,Kylefort,0.3500000000000001,True,True,True,True,True,True,6
"Kent, Webster and Heath",0.8816964285714285,Kylefort,0.6499999999999999,True,True,True,True,True,True,6
"Rubio, Sanchez and Mitchell",0.6339285714285714,Kylefort,0.5499999999999998,True,True,False,True,True,True,5
"Weeks, Merritt and Hopkins",0.6316964285714285,Kylefort,0.1999999999999999,True,True,False,True,True,False,4
Moon Inc,0.3705357142857143,Kylefort,0.75,True,True,True,True,True,True,6
"Carpenter, Anderson and Moody",0.1093749999999999,West Erik,0.5,True,True,True,False,True,True,5
Jimenez-Morgan,0.1272321428571428,West Erik,0.4499999999999999,True,True,True,True,True,True,6
Byrd-Lee,0.4151785714285714,West Erik,0.3,True,True,True,True,True,True,6
"Butler, Wright and Butler",0.796875,West Erik,0.6499999999999999,True,True,True,False,True,True,5
Davis Inc,0.3147321428571428,West Erik,0.5,True,False,True,False,True,False,3
"Mccarthy, Hampton and Adams",0.84375,West Erik,0.9500000000000002,True,True,True,True,False,True,5
Jones Ltd,0.9620535714285712,New Anna,0.3500000000000001,True,False,True,True,True,True,5
Rogers-Elliott,0.7678571428571428,New Anna,0.7000000000000002,True,True,False,True,True,True,5
Brooks-Brown,0.4598214285714286,New Anna,0.5499999999999998,True,True,True,True,False,True,5
Davis Inc,0.3147321428571428,New Anna,0.5,True,False,True,True,True,True,5
Williams Inc,0.1071428571428571,New Anna,0.3,True,False,True,True,False,True,4
Foster-Clayton,0.5848214285714286,New Anna,0.1999999999999999,True,True,True,True,True,True,6
"Phillips, Cooper and Black",0.515625,New Williamport,0.0,True,True,True,True,True,True,6
Crane-Lozano,0.65625,New Williamport,0.75,True,True,True,True,True,True,6
Kennedy-Sosa,0.0044642857142857,New Williamport,0.8999999999999999,True,True,True,True,True,True,6
Munoz Group,0.9910714285714284,New Williamport,0.7000000000000002,True,True,True,False,True,True,5
Kim-Choi,0.4933035714285714,New Williamport,0.5499999999999998,True,False,True,True,True,True,5
"Robbins, Garcia and Martin",0.2254464285714285,New Williamport,0.6000000000000001,True,False,True,True,True,True,5
Sullivan-Dyer,0.8883928571428571,East Pamelaland,0.8500000000000001,True,True,True,True,True,True,6
"Smith, Gross and King",0.0290178571428571,East Pamelaland,0.25,True,True,True,True,True,True,6
Davis-Black,0.5,East Pamelaland,0.8500000000000001,True,True,True,True,False,True,5
Golden and Sons,0.2946428571428571,East Pamelaland,0.5,True,True,True,True,True,True,6
Klein-Torres,0.1808035714285714,East Pamelaland,0.8999999999999999,True,True,False,False,True,True,4
"Hall, Cole and Marshall",0.5133928571428571,East Pamelaland,0.1,False,True,True,True,False,True,4
"Butler, Wright and Butler",0.796875,North Jerryside,0.6499999999999999,True,False,True,True,True,True,5
"Bailey, Williams and Escobar",0.9799107142857144,North Jerryside,0.1,True,True,True,True,True,True,6
Myers and Sons,0.984375,North Jerryside,0.1,True,True,True,True,True,False,5
Hernandez-Stewart,0.2834821428571428,North Jerryside,0.5,True,True,False,True,True,True,5
"Montgomery, Potts and Mendoza",0.0848214285714285,North Jerryside,0.75,True,True,True,False,True,False,4
Henry-Ryan,0.7834821428571428,North Jerryside,0.6499999999999999,True,True,True,True,True,True,6
Patterson-Hansen,0.9799107142857144,New Jeffreyborough,0.1,True,True,True,True,True,True,6
"Solis, Castro and Martin",0.0379464285714285,New Jeffreyborough,0.4499999999999999,True,True,True,True,False,True,5
Silva-Wade,0.9129464285714284,New Jeffreyborough,0.6000000000000001,True,True,True,True,True,True,6
"Gonzalez, Larson and Carter",0.9910714285714284,New Jeffreyborough,0.7000000000000002,True,True,True,True,True,False,5
Hicks-Thompson,0.8080357142857143,New Jeffreyborough,0.25,True,False,True,True,True,False,4
Miller LLC,0.2232142857142857,New Jeffreyborough,0.5,False,False,True,True,True,True,4
Oliver-Wright,0.5066964285714286,New Richardview,0.7000000000000002,True,True,False,True,True,True,5
Cross-Curtis,0.671875,New Richardview,0.6000000000000001,True,True,True,True,True,True,6
Burns PLC,0.3950892857142857,New Richardview,0.3,True,True,True,True,True,False,5
Lane-Ramsey,0.2209821428571428,New Richardview,0.5499999999999998,True,True,True,True,True,True,6
Atkinson-Martinez,0.3794642857142857,New Richardview,0.25,True,True,False,False,True,True,4
Hanson and Sons,0.6071428571428571,New Richardview,0.5499999999999998,True,True,True,False,True,True,5
Cervantes-Jones,0.2857142857142857,Port Curtisview,0.5,True,True,True,True,True,False,5
Watson LLC,0.3214285714285714,Port Curtisview,0.9500000000000002,True,True,True,True,True,True,6
Cunningham LLC,0.2522321428571428,Port Curtisview,0.3999999999999999,True,True,True,True,True,True,6
"Hess, Benitez and Munoz",0.90625,Port Curtisview,0.9500000000000002,True,True,True,False,True,True,5
"Harrison, Johnson and Martin",0.7745535714285714,Port Curtisview,0.1999999999999999,True,True,True,True,False,True,5
Daniel PLC,0.2410714285714285,Port Curtisview,0.3,False,True,True,True,True,True,5
"Mueller, Anthony and Smith",0.0267857142857142,Nicholasstad,0.6000000000000001,True,True,True,True,True,True,6
Green-Ward,0.0691964285714285,Nicholasstad,0.3999999999999999,True,True,True,True,True,True,6
Lindsey-Green,0.2566964285714285,Nicholasstad,0.6000000000000001,True,False,True,True,True,False,4
"Gonzalez, Larson and Carter",0.9910714285714284,Nicholasstad,0.7000000000000002,True,True,True,True,True,True,6
"Bennett, Craig and Lee",0.0379464285714285,Nicholasstad,0.05,True,True,True,True,True,True,6
Steele-Turner,0.2388392857142857,Nicholasstad,0.1499999999999999,True,False,True,True,True,True,5
Giles-Hurst,0.5491071428571428,Port Lisa,0.7999999999999998,True,True,True,True,True,True,6
Parker Group,0.1004464285714285,Port Lisa,0.5,True,True,False,True,True,True,5
Cobb-Clark,0.3727678571428571,Port Lisa,0.05,False,True,True,True,True,False,4
"Macdonald, Richardson and Hayes",0.7700892857142857,Port Lisa,0.05,True,True,True,False,True,True,5
Miller and Sons,0.65625,Port Lisa,0.3999999999999999,True,False,True,True,True,True,5
Townsend PLC,0.7723214285714285,Port Lisa,0.6000000000000001,False,True,True,True,True,True,5
Smith-Lee,1.0,New Bryan,0.9500000000000002,True,True,True,True,True,True,6
Ellis-Howell,0.3950892857142857,New Bryan,0.7999999999999998,True,True,True,True,True,True,6
Hendrix LLC,0.2366071428571428,New Bryan,0.6000000000000001,True,True,False,True,True,True,5
Morrison-Bradley,0.3392857142857143,New Bryan,0.1499999999999999,True,True,False,True,True,True,5
Jimenez-Morgan,0.1272321428571428,New Bryan,0.4499999999999999,True,True,True,True,False,True,5
Lloyd Ltd,0.3950892857142857,New Bryan,0.5,True,True,True,True,True,False,5
"Kaufman, Bennett and Delgado",0.828125,Hatfieldborough,0.7000000000000002,True,True,True,True,False,True,5
Shepard-Roberts,0.9754464285714284,Hatfieldborough,0.7999999999999998,True,False,True,True,True,True,5
Morgan-Thornton,0.1450892857142857,Hatfieldborough,0.75,True,True,True,True,True,True,6
